ts,cpu_mean,memory_mean,cpu_std,memory_std,request_rate_mean,request_rate_std
00:17:00,0.1362635661858995,0.6108212268029697,0.0151367146689025,0.0133865765110371,3250.241183600833,3966.437833494748
00:18:00,0.1345145444575501,0.6108688123506225,0.0146271993202472,0.0133478101238532,3246.2717361025148,3969.91021413329
00:19:00,0.1340162030906129,0.6107750034969268,0.014266339559493,0.0133349136891934,3285.915536477293,4014.9489021420823
00:20:00,0.1345779487159979,0.6107152576721748,0.01447387779769,0.0134361417213769,3433.3155350773395,4224.90338831357
00:21:00,0.1376101553682872,0.6107433620500731,0.0149061815494382,0.0134645106232831,3376.334558268539,4144.6024063533205
00:22:00,0.136863988201432,0.6107604666931529,0.0147926816406355,0.013373340530711,3402.399684279705,4200.676925973047
00:23:00,0.1361806814854262,0.6105915546698585,0.0147151275317297,0.0135255816255952,3407.1604640287505,4207.512850623069
00:24:00,0.1359755518959828,0.6105910967838902,0.0145872138790153,0.0135636825863112,3284.497114465213,3992.359608635936
00:25:00,0.1364885866520128,0.6104983299619363,0.0145451817642661,0.013539779491473,3438.594910647979,4251.250430260361
00:26:00,0.1369287663651828,0.6105665186360513,0.0145816564819425,0.0134543567280366,3409.2596264133253,4202.905938587611
00:27:00,0.1350436277147861,0.6107114284255907,0.0143672807387593,0.0134081660755479,3267.460310064399,3982.985771553291
00:28:00,0.1348635446951639,0.6107907547615394,0.0143024655800701,0.0133299140887873,3303.6813657587245,4028.6498875943134
00:29:00,0.1352531164354954,0.6108387468414683,0.0143923893414059,0.0133007239823173,3307.456754037199,4033.5817934603897
00:30:00,0.135228513150625,0.6107028535680398,0.0145510344102025,0.0133424617928604,3509.757485046937,4322.239876624613
00:31:00,0.1389209154133443,0.6108621234815105,0.0152504678644233,0.0133611023454636,3473.25406452388,4287.436362019384
00:32:00,0.1374534536169898,0.6108316329512772,0.0153164280808346,0.0134876362007316,3455.9636172714495,4265.968039276927
00:33:00,0.135412624247473,0.610532370471641,0.0148176753007455,0.0134405374416398,3424.0584242434597,4214.332492414856
00:34:00,0.1359361420676065,0.6105730620628378,0.0148436725522649,0.0133990093982221,3363.5651295173016,4096.995922240518
00:35:00,0.1368756639530665,0.6107668272435168,0.0152196638308692,0.013298642438432,3415.350983903055,4206.650890890453
00:36:00,0.1365218190553222,0.6107574159958923,0.0153305914629819,0.0132324858337792,3467.12762915212,4270.663345482784
00:37:00,0.1364254970204483,0.6109728176012443,0.0152357294994013,0.0131433330378524,3437.4826217820832,4238.844332199981
00:38:00,0.1359457457259202,0.6108985373926041,0.0146622342196535,0.0132761874743568,3454.0082652147894,4275.44149657807
00:39:00,0.1355296918828891,0.6107036684119057,0.0145185149387372,0.0133280689350539,3415.612262006182,4221.020723292117
00:40:00,0.1365922623741228,0.6105811580809398,0.014656826749925,0.0134703777244637,3538.0706517379645,4374.643120308786
00:41:00,0.1391212838872269,0.6105248218186488,0.0152795574470281,0.0134438774361617,3458.0107866747994,4261.182710836137
00:42:00,0.1385688535899066,0.6108144742915264,0.0152547909670321,0.013324863920185,3422.372517683332,4184.2025636690305
00:43:00,0.1381005914567436,0.6109806871795588,0.0150987469929725,0.0131824129903249,3418.1089202639646,4186.863036237979
00:44:00,0.1369355125361633,0.6109789251346379,0.0145825707361552,0.0131917974296513,3409.9274551976946,4174.691131443203
00:45:00,0.1369217837593332,0.6109460048599369,0.0148267016307667,0.0132258937237481,3477.2115763247084,4290.670501265815
00:46:00,0.1375389430989124,0.6105871690728254,0.0146404428950102,0.0134023863072622,3507.4138219189026,4330.712239720066
00:47:00,0.138125122263355,0.6108016182792775,0.0149164735460772,0.0133413810474895,3504.8427512723247,4328.1522795696
00:48:00,0.1376978770596673,0.6108454326228094,0.0149945801729219,0.0133554158063049,3366.4273930753043,4088.963724685421
00:49:00,0.1374313166339573,0.6109813294743188,0.0151513836139611,0.0132658157298629,3459.198698240562,4261.539137099715
00:50:00,0.1391434033201552,0.6112957407972188,0.0156887903402839,0.0132000085793556,3585.866630454345,4438.860014215479
00:51:00,0.1409875415886668,0.6107516446661349,0.0159686263512331,0.013129621456071,3477.451905529976,4263.524478371922
00:52:00,0.1407203503366441,0.6107713892236163,0.015995330941951,0.0133340950455645,3475.199767933076,4250.348738885584
00:53:00,0.1398104342401448,0.6107529644959641,0.0157611631259921,0.013478086940877,3457.0109208051094,4245.163239428517
00:54:00,0.1389542344669126,0.610834065513632,0.0153910116877544,0.0133288636048778,3528.909147709822,4361.830215292188
00:55:00,0.1395758303113563,0.6107054736658387,0.0156298938687318,0.0133344214251482,3551.918626193039,4387.18171117883
00:56:00,0.1411511439898297,0.6106634279234867,0.015701186480547,0.0133973935342986,3556.8865508525823,4376.600941829728
00:57:00,0.141086323109081,0.6107563168283464,0.0161717177831151,0.0134640882547122,3477.662926320755,4257.337675635327
00:58:00,0.1419685057217842,0.6108397568798498,0.0159839173569858,0.0133878431406978,3633.479702748664,4391.246964459206
00:59:00,0.1409939525222804,0.6109212364562487,0.0157380067621192,0.0133587025906322,3695.4868121706177,4551.300914851385
01:00:00,0.1428493489415249,0.6109576486245957,0.01603512042955,0.0133821055664473,4113.13958280428,5121.042429750497
01:01:00,0.1516164473928499,0.6110651062928874,0.0171523571461143,0.0133383120941609,3739.4947798353846,4579.3805293850855
01:02:00,0.149702106611897,0.611079382616523,0.0166833103581624,0.0133527250801014,3867.128033564976,4801.544093990601
01:03:00,0.1465878020106108,0.6110758316409342,0.016078708058032,0.0134984210146524,3711.445366627398,4574.079321457248
01:04:00,0.1462259328489613,0.610976059703145,0.0160078034413931,0.0134576068540623,3722.3686639069624,4578.157719033384
01:05:00,0.1460817651227829,0.6109024853854677,0.0160440440581908,0.013689858066327,3715.47058896496,4577.940620880006
01:06:00,0.1463870063030486,0.6110685066968841,0.0165034416592507,0.0136568283909292,3727.843166645116,4580.701440161029
01:07:00,0.1472937313362204,0.6112645397724387,0.017229529371459,0.0135632851500961,3643.958720679881,4473.955431991405
01:08:00,0.146751048621905,0.6114386730523321,0.0170007467021625,0.0134165198738226,3752.4538298315183,4632.908652850901
01:09:00,0.1465594434398022,0.6111720768579704,0.0169442496325189,0.0137123376529512,3762.2494099021296,4668.721014950025
01:10:00,0.1474630300925398,0.6110777118576481,0.0168785959634041,0.0138266816045932,3866.082465312284,4815.045374654464
01:11:00,0.148013743322681,0.611025536526739,0.0168555099604332,0.0139112884630761,3954.4018033036305,4871.1661306083215
01:12:00,0.1455742484470479,0.6110599576056776,0.0166126764040628,0.0138651133215139,3770.4983498868182,4646.959464849008
01:13:00,0.1450495806311747,0.6110605166789481,0.0163778051825134,0.0136948631965655,3598.9169073246935,4463.932112913239
01:14:00,0.1449829772124664,0.6112017519311312,0.0162839331916859,0.0135422814817969,3775.824759309827,4696.885031365158
01:15:00,0.1452905138005647,0.6114928649083391,0.0163854513623207,0.0134141728164076,3655.673780886291,4484.132789004482
01:16:00,0.1463757478523806,0.6112683790041941,0.0165912545798655,0.0135293434935249,3726.6371175500353,4601.209654123121
01:17:00,0.1454140948136896,0.6112088257099962,0.0162600431126011,0.0137068470652318,3698.614556100696,4569.400731268032
01:18:00,0.1448264656164155,0.6111682390233165,0.0159958605227814,0.0137782498464808,3690.716205727679,4533.885295132951
01:19:00,0.1447883476350323,0.6108698292177467,0.0160880935123133,0.0139900659404487,3765.8192299013704,4655.47016044628
01:20:00,0.1464934911460878,0.6110894832214079,0.0165888448894597,0.013814280112635,3875.934039134546,4803.525283815069
01:21:00,0.1483981792854511,0.6110146100337944,0.0170073634675646,0.013764798426516,3846.6424313984216,4761.15982033789
01:22:00,0.1483174402437326,0.6113119328747592,0.0178048654172676,0.0134968264224066,4005.0860266938553,5038.127195323775
01:23:00,0.1471022496015223,0.6112482990389342,0.0170759694241272,0.0134362290734868,16602.14015554984,26891.497352107875
01:24:00,0.1455511172450523,0.611171553417166,0.0163717721582722,0.0136207170348114,51305.57233362183,86986.96769547982
01:25:00,0.1465916464576804,0.6108749402034435,0.0164606720115358,0.0139945188501034,3808.0058036912656,4719.078227923094
01:26:00,0.1483196885398523,0.6107869988882069,0.0167428067893772,0.0141546497732674,3799.3203259052952,4695.892667362661
01:27:00,0.1477019247372075,0.6107863426540101,0.0166800259601253,0.0142114838822764,3801.1374620958577,4715.495878413511
01:28:00,0.1477923405053653,0.610795815359524,0.0173379969008074,0.0142284979457221,3803.300792327328,4688.739961598235
01:29:00,0.1482773214178917,0.6108122610959665,0.0173754357947845,0.0140936784158722,3787.7516314252016,4683.240609876912
01:30:00,0.148260819938872,0.6108169664303541,0.0175271498600703,0.0141827888177361,3864.864868205332,4752.978213714493
01:31:00,0.1518883517940135,0.6105683683553184,0.0181358973930245,0.0142125394323155,3845.020846521755,4727.331042950935
01:32:00,0.151421493902112,0.6104459448625117,0.017822850948259,0.0143507756958226,3769.967798774801,4593.5659930669
01:33:00,0.1502656512794058,0.6105576467870519,0.0175774116452358,0.0143810769876173,3825.071139878962,4711.950236883281
01:34:00,0.1489327273948626,0.6105817451191701,0.0167644727328518,0.0143345353001992,3743.613601043904,4576.110673718264
01:35:00,0.1476492624776934,0.6107161320734905,0.0164620700255937,0.0143411388704818,3877.008837130668,4790.558170230833
01:36:00,0.1495684460779234,0.6108557356724841,0.0167388800479771,0.0142012825921504,3730.9452320598575,4545.421982524342
01:37:00,0.1493011801332377,0.6109380463887112,0.0168104063326542,0.0143333472779781,3714.612806608418,4532.384184379173
01:38:00,0.147209721300604,0.6106564135771562,0.016288137259995,0.0148418044000402,3768.0006563138422,4624.20736826662
01:39:00,0.1463584199774879,0.6107343181291844,0.015926325288256,0.0146706014100283,3726.6475837177054,4564.3831803044795
01:40:00,0.1459668473556637,0.6107312190121335,0.0159438063442919,0.0144966322779332,3821.237208930883,4680.246793287474
01:41:00,0.1472896701551485,0.6108200681548589,0.0159898710112628,0.0142317690511161,3789.099242731928,4648.780415986747
01:42:00,0.1460243262397073,0.6108671395943378,0.0161207696857618,0.0140369703952807,3923.313551235687,4854.16880222832
01:43:00,0.148564904988171,0.6107063488637099,0.0165749078575059,0.0141080120185433,3815.258849594332,4692.7602096060455
01:44:00,0.1494423157506417,0.6108272550046869,0.0163699927653339,0.0143037910644322,3747.882851308227,4586.553971102478
01:45:00,0.1491177701505636,0.6105073501627805,0.0163488215821446,0.0141550644617042,3786.3184391454256,4634.685494870159
01:46:00,0.1496276473821279,0.6105300494936549,0.0163487335344361,0.0141778400910243,3793.712682841404,4648.6449692664255
01:47:00,0.1489353787797865,0.6107345115336842,0.0164878503863719,0.0139667931036826,3805.2951531383046,4680.325500974502
01:48:00,0.1457131903287054,0.6109106048683606,0.0157506716253464,0.0138275279597312,3744.617949437971,4568.377094623563
01:49:00,0.1451156187904763,0.6109703414465331,0.0158170682701011,0.0137897402851308,3792.31059148608,4656.088679093328
01:50:00,0.1455268931893379,0.6109958334203867,0.0158261070785214,0.0137414136218291,3785.227690638541,4589.55676910632
01:51:00,0.1470922383541245,0.610739960404434,0.0155117753652849,0.0141331593853334,3764.123077547494,4566.947298852208
01:52:00,0.1468138825514927,0.6108007905711494,0.0156231852327389,0.0140904130507975,3766.653529317237,4552.39779147209
01:53:00,0.1470379179303385,0.6108422217455152,0.0154806232108607,0.0139878295892026,3703.483246781581,4483.387176131528
01:54:00,0.1475020493139268,0.6107996026684844,0.0155986488551914,0.0141638347923197,3715.483091903561,4491.629691963105
01:55:00,0.1480392319098815,0.6108277386870087,0.0158305998328854,0.0141427656925254,3804.818413050043,4641.562512007537
01:56:00,0.147981592079725,0.6106863457291143,0.0159941542164286,0.0144332151568798,3816.0615616471064,4670.256334385294
01:57:00,0.1475903791221058,0.6105622483145098,0.0159956595267654,0.0144406731134016,3791.078311251416,4632.77246234646
01:58:00,0.1470806421128421,0.610638981094617,0.0160138844371573,0.0145464014287932,3803.535726123386,4625.927771340351
01:59:00,0.1473260754415914,0.61061182646949,0.0158606108614675,0.0142805988974361,3829.785328786875,4665.6117281706
02:00:00,0.1490466236305686,0.6108858305534316,0.0161965018581555,0.0139625468019401,4096.701192039822,4996.01761699197
02:01:00,0.1546230093469234,0.6110528023811108,0.0168059401223665,0.0138249934888802,4000.2479644606,4914.388246337973
02:02:00,0.1537918756294747,0.6109127512707767,0.0168343107864932,0.0139529176573297,3910.824399698193,4797.2607014237265
02:03:00,0.152872849436831,0.6108152179558467,0.01706877458314,0.0140789724789744,3932.139828043174,4811.806848908718
02:04:00,0.1520420928904127,0.6104374815247837,0.0169541921003027,0.0143497605811381,3911.027954005287,4776.972065767699
02:05:00,0.1525448888031753,0.6104840260052411,0.0172125032379196,0.0141772796431956,3891.748268440285,4730.296140721109
02:06:00,0.1521771811240247,0.610661482728697,0.0172576571445791,0.0139038669452236,3808.7202640080623,4613.240802248405
02:07:00,0.1496017924634145,0.610999973684155,0.0165996117614103,0.0136373915971381,3826.064165079912,4638.6226377111625
02:08:00,0.148522683379799,0.6109212519205327,0.0162328837165683,0.013867138544748,3788.0029580695655,4569.915798099078
02:09:00,0.1477189476318265,0.6107177259322542,0.0160929052420155,0.0140513408270403,3840.2940293099223,4687.539377535349
02:10:00,0.1484828001977937,0.6106568966405994,0.0162077550911941,0.0138178282312049,4039.112113371079,4919.147408314979
02:11:00,0.1506643837208014,0.6106369991652417,0.0164417567172895,0.0139268979164267,4088.549094912352,5069.3330477359605
02:12:00,0.1494642828603545,0.6106275069699645,0.0163359523795169,0.0138621544112092,3950.572595117316,4828.458562406914
02:13:00,0.1494472090424225,0.6109358133815802,0.0164007588767765,0.0137366484122546,3781.1880296263225,4572.146670004846
02:14:00,0.1478069354114891,0.6107936207433617,0.0158060662437,0.0140482008186998,6947.1978993913035,9931.624463723154
02:15:00,0.1478330893202659,0.6108674940261137,0.0159003369270471,0.013791473907899,4039.3833455941704,4959.670264476527
02:16:00,0.1488775109834914,0.6107961165810908,0.0159836087070519,0.013660908384636,3893.138517379738,4732.960685821291
02:17:00,0.1485801673827124,0.6105491963722457,0.0158739262715481,0.0139110895360223,3869.8892221463007,4728.46393806916
02:18:00,0.1473084468725912,0.6104697744415971,0.0154817420595735,0.0139895369251988,3941.758811552288,4845.579953479949
02:19:00,0.1485512319521966,0.6105668878543136,0.0160899629189451,0.0140280626961222,3840.6096910233823,4692.622022019395
02:20:00,0.1491214915983026,0.6106545981406992,0.0162116620361805,0.0138831399159609,4010.13807990227,4910.427085748057
02:21:00,0.1504213181696174,0.6103671796440178,0.0161902362591422,0.0141127020084551,3903.574764082197,4752.615567411332
02:22:00,0.1487385278975927,0.6105972090534099,0.0161163323358291,0.0139303934676708,3980.2185671595535,4882.8395180907755
02:23:00,0.1479633076939124,0.6109346624842482,0.0163179095970569,0.0136522465086905,3927.181091267382,4835.059492437793
02:24:00,0.1478154945543432,0.6107755083662686,0.0161618889449682,0.0138078768229044,3936.3233302252265,4841.019638627609
02:25:00,0.1483430473603934,0.610804086253924,0.0162132659198072,0.0137714022612285,3895.256315878218,4776.020915698409
02:26:00,0.1494913197614839,0.6106178855998506,0.0161340152331612,0.0139652868690069,3852.056618172599,4696.081158497325
02:27:00,0.1472615001078404,0.6103352144617975,0.0159559875082274,0.0143825537296177,3840.081751595286,4707.11733264614
02:28:00,0.1471203709919082,0.6105119308958779,0.0160827715657505,0.0141081148356185,3785.8935010782025,4609.975476049021
02:29:00,0.1482341636680629,0.6106831492944328,0.0167109547622118,0.013970893806893,3974.610562349146,4835.621568228671
02:30:00,0.1478034631371106,0.6103596767386972,0.0164934119590143,0.0140823760611542,3908.9441564402746,4763.610428858684
02:31:00,0.1502126276522227,0.6100882146727065,0.0170482287150108,0.0142864727762495,3859.2852887711247,4676.151564508555
02:32:00,0.1491372690221633,0.6097984171464901,0.0170395677390384,0.014523930540059,3742.571060638129,4543.586775258051
02:33:00,0.1495465206918983,0.609668607925087,0.0172534200354489,0.0143156376397212,3818.765725553456,4666.213967322174
02:34:00,0.1481854131605035,0.6099156212247294,0.0167719104641361,0.0141749664173512,3712.5637402264383,4505.938417113517
02:35:00,0.1468692691441985,0.6100521628632237,0.0167810322666642,0.0140975423912068,3718.01885050009,4508.815133126157
02:36:00,0.146780541465816,0.6101835336555237,0.0166912874211234,0.0139348116393558,3719.551325835965,4523.8628676753915
02:37:00,0.1454587702629715,0.6101021772319358,0.0163163914363156,0.0139167674180068,3688.2271990932672,4502.294758946049
02:38:00,0.1447750198431047,0.6099169500450282,0.0160400896812254,0.0140736819791236,3801.4595474048774,4665.161964364086
02:39:00,0.1445847936268193,0.6100630374008948,0.0160562154850318,0.0139475553678628,3699.6592394181166,4508.36571956684
02:40:00,0.1444851926152156,0.6101826786039894,0.0159698178536373,0.0140402917667508,3756.135161912617,4548.268115495177
02:41:00,0.1460088313954757,0.6099190413526121,0.0157969790857634,0.0140100759392838,3733.844951093475,4549.233222242586
02:42:00,0.1442743409226021,0.6100209259230039,0.015696007764591,0.013947862629492,3724.7357439936777,4531.99363142327
02:43:00,0.1438696583707271,0.6099048046931219,0.0160768244838894,0.013944284497837,3670.3503845070127,4438.805246959479
02:44:00,0.14392587444895,0.6099259467852597,0.0161853932490554,0.0138538958820562,3631.163831439828,4392.019810177101
02:45:00,0.1447112816621059,0.6098363586653531,0.0161691730069852,0.0139039052967251,3722.022816664819,4527.546448630547
02:46:00,0.146480638348582,0.6098503967651453,0.0162543399377484,0.014155392539971,3710.171897613292,4522.089130267806
02:47:00,0.1453210578336498,0.6097888535816799,0.0160040397264863,0.0144027770224065,3710.593099540031,4539.62305675578
02:48:00,0.1430250078644416,0.6098418126630468,0.0159754584940234,0.0140656871128171,3689.496793088704,4504.082159813639
02:49:00,0.1435108940408238,0.6100619062356465,0.0161796322784148,0.0137019283826528,3693.547573076513,4506.8602635610505
02:50:00,0.1430779618640707,0.6099323588978904,0.0161274978784634,0.0137199572380693,3816.347509436211,4596.368664188636
02:51:00,0.1426126213547426,0.6099071270471683,0.0156865902035512,0.0137280007553933,3692.398828207667,4513.119869108476
02:52:00,0.141864688129593,0.6098028090247024,0.0157323660467299,0.0137401688315537,3605.296172520416,4358.492773224672
02:53:00,0.1440750376143591,0.6099948608050582,0.0158896311552884,0.0135921056607261,3536.959066816888,4249.113773462381
02:54:00,0.1429597794689225,0.6100308413657872,0.0161134452732706,0.0136120073405397,3565.0365902268254,4327.009940580032
02:55:00,0.1423464721643796,0.6099772981639735,0.0162599050454048,0.0136132591623366,3682.7692934196793,4498.108477713063
02:56:00,0.1419404897541277,0.6101966253574792,0.0157268556038893,0.0137225365597298,3609.3745051052633,4384.060091472279
02:57:00,0.1405380652629157,0.6099589786102866,0.0157729860811945,0.0137308918812817,3618.235179684688,4424.233242774983
02:58:00,0.1402335920518486,0.6101068775989096,0.0156662070284965,0.0135473708346491,3636.7225427865415,4457.348305095736
02:59:00,0.1388902662596697,0.6100659004091592,0.0153378038659378,0.0136146477065778,3607.3004900340793,4446.130078383733
03:00:00,0.1392105795638755,0.6100313324252568,0.0150711661255648,0.0136764708598662,3936.075875615178,4825.595252343897
03:01:00,0.1450940842128537,0.610178385270472,0.0158799233610379,0.0136553268693397,3758.940036996688,4600.68098449272
03:02:00,0.1422394245404146,0.6100901397699,0.0154648892879903,0.0137584170193549,3759.098235551077,4617.941672510276
03:03:00,0.1402067826763618,0.6098781574479681,0.0156187964306899,0.0137922647317477,3592.597140366172,4368.615041984393
03:04:00,0.1396445997042693,0.6100652548463702,0.015559056688865,0.013601862612614,3836.847966891303,4670.304390220056
03:05:00,0.1390007859327734,0.6101843837861098,0.0151831492972212,0.0134192970276917,3507.4060455400745,4239.510349843602
03:06:00,0.1384527828391317,0.6101847819395568,0.0149915326536993,0.0135860084892034,3545.158079807593,4310.062028041151
03:07:00,0.1374207014643963,0.6103626529706528,0.0150599422817438,0.0134372887448186,3465.46519217521,4209.649333540399
03:08:00,0.1368593820317757,0.6104752222370492,0.0151565659697799,0.0133599027900843,3471.794382423904,4217.195078064651
03:09:00,0.1358313308251832,0.6104985495431566,0.0147207169451171,0.0132600959638857,3456.0771573800516,4199.980909873259
03:10:00,0.1353128456793452,0.6102361561364951,0.0144095832202884,0.0135568585832111,3564.221033043673,4360.122277438021
03:11:00,0.1374386014676401,0.6102578011681544,0.0148091717098541,0.0136756266350489,3536.4363628504625,4324.580365395398
03:12:00,0.1364506057482273,0.6101537752352172,0.015057762211388,0.0135266191813611,3469.9272240831456,4229.480985853213
03:13:00,0.1357892845033964,0.609717373781804,0.0151030292361677,0.0135815043829829,3450.1440029666596,4208.871787238899
03:14:00,0.1348793154381822,0.6101822831607843,0.0147412533167488,0.0134841160552274,3602.5095477645573,4475.356974002032
03:15:00,0.1353387895904842,0.6102647102918556,0.0145855569502338,0.0133978497103396,3543.3610523897114,4379.702577855261
03:16:00,0.1358186764820635,0.6105295872710382,0.014739154966952,0.0134259747603104,3558.823958571236,4390.1655981165795
03:17:00,0.1351521591352151,0.610070163743212,0.0147715071075679,0.0135741681458936,3491.845613475329,4276.3023027717245
03:18:00,0.1352615339681801,0.6099669794239,0.0149840106816407,0.0136559793548085,3610.461675530339,4488.632867534385
03:19:00,0.1348755236782398,0.6101139368705424,0.0150075565778021,0.0134652864885347,3572.4842230119193,4432.51674202686
03:20:00,0.135021222069571,0.6100795451162905,0.0150879770519632,0.0134564244479002,3614.2134080631854,4456.394001560362
03:21:00,0.1371796899221937,0.6102951963994829,0.0156453437607521,0.0133766136561597,3542.1072555815103,4362.597602232352
03:22:00,0.13671093317881,0.610443577137116,0.0157210505081062,0.0131972448124029,3575.135692555325,4404.775035225181
03:23:00,0.1362390212863011,0.6104957891482647,0.0158295062277217,0.0131810608752438,3510.2939584173114,4313.839681064861
03:24:00,0.1345674680343939,0.6102257672282341,0.0156052839224126,0.0136063666306752,3424.107061017961,4166.770265435654
03:25:00,0.1342408186657233,0.609896135030299,0.015296555499705,0.0139917309477168,3419.827536820299,4151.48598143089
03:26:00,0.1346526511554066,0.6100218426326997,0.0153418988924349,0.0138043019403588,3485.711495114593,4259.250478036088
03:27:00,0.1333876933863739,0.6102190869384295,0.0153356342923611,0.0134678453140736,3504.1557416452392,4310.535842439408
03:28:00,0.1334009771730579,0.6103500341525183,0.0149465803985949,0.0133696423306271,3536.856991516971,4368.158004981722
03:29:00,0.1336237692624035,0.6102327477528342,0.0149223243292461,0.0133760212024233,3545.6811659179366,4390.186332945485
03:30:00,0.1356339475822761,0.6102065336662387,0.0148926415315635,0.0134370353598205,3574.8245611623483,4394.902181996795
03:31:00,0.1396406450567524,0.6103112281372979,0.0151106310656506,0.0133282797686124,3573.283958740856,4411.943481853567
03:32:00,0.1370909806527402,0.6104216887704348,0.0147647537572555,0.01327423910795,3536.2731992712133,4355.285792578788
03:33:00,0.1352462666856413,0.6105839831374907,0.0149760552915166,0.0132078664604399,3503.464808879673,4323.174722723388
03:34:00,0.1351014457626214,0.6106503237935889,0.0155241237253083,0.0131094685133786,3496.311596102331,4310.897125843036
03:35:00,0.1350144246778593,0.6103923030778811,0.0154216169158292,0.0132689220111416,3490.4547916958863,4291.5631329982025
03:36:00,0.1342262031916611,0.6101903752047803,0.0148178414769274,0.0133811869991325,3535.064110366531,4337.157270981669
03:37:00,0.134411685207875,0.6103887114255226,0.014815458445733,0.0134351124097351,3348.637492132529,4065.978918212928
03:38:00,0.132554510426646,0.6104502215462558,0.0146520367545145,0.0134261053134497,3364.3701229968474,4088.468706854645
03:39:00,0.1326826006088583,0.6106252526118858,0.0146948981723651,0.0132962432315754,3326.456925647453,4035.152145720582
03:40:00,0.1321393429655626,0.6105526537395137,0.0149316158177119,0.0134640468412511,3534.3881655380937,4361.741568193433
03:41:00,0.1343586115875021,0.6104718222619558,0.0153167380276439,0.0135410595102984,3508.878070634364,4294.395926441325
03:42:00,0.134550545686128,0.6104130475694154,0.0150279717424386,0.0133940045749077,3525.9288613649037,4335.163829688508
03:43:00,0.1344561706296745,0.6105464944388732,0.015315775693439,0.0133561697192263,3439.828019853037,4225.242755282476
03:44:00,0.1334806048002304,0.6105283662249558,0.0149359645938506,0.0134303486322096,3453.7458127893915,4242.143325723396
03:45:00,0.133198886055037,0.61000136675401,0.0146816622147585,0.0133877479951642,3403.7998007996352,4175.668538885006
03:46:00,0.1332859798089908,0.6103477294052329,0.0150077536966064,0.0131611194314715,3428.042148104901,4196.757106778488
03:47:00,0.1323305832916094,0.6105086826765739,0.0152285919402585,0.0130645884393977,3447.9075748729697,4244.669954149454
03:48:00,0.131793580368159,0.6103562582067265,0.0157225259389509,0.0132327432443663,3450.9310560598383,4253.594312728826
03:49:00,0.1309149692618452,0.6105184529740357,0.0150490261528977,0.0132347322415353,3363.507751785138,4111.315852598295
03:50:00,0.1318380883600629,0.6104854424682359,0.0146049035348548,0.013091499881156,3449.364508417878,4230.668006768297
03:51:00,0.1327567651092087,0.6105266026930158,0.0154740581752275,0.0132128972678818,3450.2298841519323,4231.377442406647
03:52:00,0.1331525356722467,0.6105198175813645,0.0153473332700463,0.0132940315307516,3368.2742992159774,4094.062916650121
03:53:00,0.1320485157127042,0.6105714033026605,0.0151797972747033,0.0133933886504876,3491.8637065494695,4326.878093361231
03:54:00,0.1315990966096934,0.6104777884021295,0.0150449401793418,0.013405243905139,3352.193147330013,4070.831269986027
03:55:00,0.1315749228962383,0.6105368925535178,0.0152422712859585,0.0132810067009985,3347.7594268579683,4069.075209456388
03:56:00,0.132130439946822,0.6105684426071482,0.0155209948272591,0.013246181156236,3366.8966471176404,4101.348567298967
03:57:00,0.1304097514394314,0.6107207999849896,0.015636565542585,0.0131169891493998,3325.139687205254,4053.737038378308
03:58:00,0.1299542078670471,0.6107320740954842,0.0153764135063544,0.0131109846997744,3450.3581356479,4260.04413991572
